id,host_id,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,review_scores_rating_missing,review_scores_accuracy_missing,review_scores_cleanliness_missing,review_scores_checkin_missing,review_scores_communication_missing,review_scores_location_missing,review_scores_value_missing,is_new_listing,amenities_count,has_air_conditioning,has_pool,has_gym,has_wifi,has_kitchen,has_washer,distance_to_center_km,host_years,name_length,description_length,dist_to_mrt_km,dist_to_mall_km,host_response_score,room_type_Hotel room,room_type_Private room,room_type_Shared room,neighbourhood_group_cleansed_East Region,neighbourhood_group_cleansed_North Region,neighbourhood_group_cleansed_North-East Region,neighbourhood_group_cleansed_West Region,property_type_Campsite,property_type_Entire condo,property_type_Entire guest suite,property_type_Entire guesthouse,property_type_Entire home,property_type_Entire loft,property_type_Entire place,property_type_Entire rental unit,property_type_Entire serviced apartment,property_type_Entire townhouse,property_type_Entire villa,property_type_Private room,property_type_Private room in barn,property_type_Private room in bed and breakfast,property_type_Private room in bungalow,property_type_Private room in casa particular,property_type_Private room in castle,property_type_Private room in condo,property_type_Private room in earthen home,property_type_Private room in guest suite,property_type_Private room in guesthouse,property_type_Private room in home,property_type_Private room in hostel,property_type_Private room in loft,property_type_Private room in rental unit,property_type_Private room in serviced apartment,property_type_Private room in townhouse,property_type_Private room in train,property_type_Private room in vacation home,property_type_Private room in villa,property_type_Room in aparthotel,property_type_Room in boutique hotel,property_type_Room in hostel,property_type_Room in hotel,property_type_Room in serviced apartment,property_type_Shared room,property_type_Shared room in bed and breakfast,property_type_Shared room in boutique hotel,property_type_Shared room in bungalow,property_type_Shared room in cave,property_type_Shared room in dome,property_type_Shared room in guesthouse,property_type_Shared room in home,property_type_Shared room in hostel,property_type_Shared room in hotel,property_type_Shared room in rental unit,property_type_Tiny home
1425850105736531154,109333133,0.98,0.99,0.0,71,86,1,0,1.29472,103.83948,6,1.0,1.0,2.0,330.0,2,365,2.0,2.0,365.0,365.0,2.0,365.0,1.0,22,52,82,357,0,0,0,87,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,1,71,56,15,0,0.0,1,1,1,1,1,1,1,1,27,1,0,0,1,1,1,2.673776549677121,8.745205479452055,48,356,0.5939578593241488,0.9123085175676012,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1425859886450862222,109333133,0.98,0.99,0.0,71,86,1,0,1.2948113636993217,103.8400896093652,4,1.0,1.0,2.0,303.0,2,365,1.0,3.0,365.0,365.0,2.5,365.0,1.0,24,54,84,359,2,2,0,89,0,12,3636.0,4.5,4.5,5.0,4.5,4.5,4.0,4.5,1,71,56,15,0,0.64,0,0,0,0,0,0,0,0,27,1,0,0,1,1,1,2.619088866214051,8.745205479452055,47,356,0.5379981847745291,0.859940194466148,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1425869806039287535,109333133,0.98,0.99,0.0,71,86,1,0,1.294946548880082,103.84021397601424,6,1.0,1.0,2.0,322.0,2,365,1.0,3.0,365.0,365.0,2.5,365.0,1.0,25,55,85,360,0,0,0,90,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,1,71,56,15,0,0.0,1,1,1,1,1,1,1,1,27,1,0,0,1,1,1,2.6143521976069333,8.745205479452055,49,249,0.5334863950581996,0.8395411681583874,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1425945341014242579,238891646,1.0,0.68,0.0,135,144,1,1,1.2745808866319883,103.8325343097522,2,1.0,1.0,1.0,338.0,6,365,6.0,6.0,365.0,365.0,6.0,365.0,1.0,22,52,82,357,0,0,0,87,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,0,135,134,1,0,0.0,1,1,1,1,1,1,1,1,5,1,0,0,1,1,0,3.2810750137301308,6.67945205479452,31,388,0.9570489773669558,1.6130196962084962,4.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1426006783645356445,109333133,0.98,0.99,0.0,71,86,1,0,1.2966987461683157,103.83931272810032,4,1.0,1.0,1.0,257.0,2,365,1.0,3.0,365.0,365.0,2.5,365.0,1.0,26,56,86,361,0,0,0,91,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,1,71,56,15,0,0.0,1,1,1,1,1,1,1,1,27,1,0,0,1,1,1,2.799905471145015,8.745205479452055,50,249,0.39725886854672693,0.7686058241766819,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1426012867560768936,109333133,0.98,0.99,0.0,71,86,1,0,1.29616,103.83999,4,1.0,1.0,1.0,253.0,2,365,1.0,3.0,365.0,365.0,2.5,365.0,1.0,25,55,85,360,0,0,0,90,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,1,71,56,15,0,0.0,1,1,1,1,1,1,1,1,27,1,0,0,1,1,1,2.7043566105736896,8.745205479452055,49,249,0.467302320582556,0.7591690120528796,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1426017999630589030,109333133,0.98,0.99,0.0,71,86,1,0,1.2967339296166769,103.84009863758808,3,1.0,1.0,1.0,233.0,2,365,1.0,3.0,365.0,365.0,2.5,365.0,1.0,23,53,83,358,0,0,0,88,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,1,71,56,15,0,0.0,1,1,1,1,1,1,1,1,25,1,0,0,1,1,1,2.72823200921506,8.745205479452055,50,249,0.4083744280725538,0.7084243878533657,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1426024511725718345,109333133,0.98,0.99,0.0,71,86,1,0,1.2949153615403817,103.84024019023992,2,1.0,1.0,1.0,220.0,2,365,1.0,3.0,365.0,365.0,2.5,365.0,1.0,23,53,83,358,0,0,0,88,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,1,71,56,15,0,0.0,1,1,1,1,1,1,1,1,25,1,0,0,1,1,1,2.61011108816387,8.745205479452055,50,249,0.5292067689382147,0.8403523867769633,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1426031585133491230,109333133,0.98,0.99,0.0,71,86,1,0,1.29497,103.83875,3,1.0,1.0,1.0,189.0,2,365,1.0,3.0,365.0,365.0,2.5,365.0,1.0,22,47,77,352,2,2,0,82,0,12,2268.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,71,56,15,0,0.81,0,0,0,0,0,0,0,0,25,1,0,0,1,1,1,2.758493824947225,8.745205479452055,46,246,0.5705038707541259,0.9006248018866584,4.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1426038347190089848,10248444,0.99,1.0,0.0,56,99,1,1,1.294469762889916,103.84012499796576,6,1.0,1.0,2.0,348.0,2,365,1.0,3.0,365.0,365.0,2.4,365.0,1.0,25,55,85,360,0,0,0,90,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,1,56,42,14,0,0.0,1,1,1,1,1,1,1,1,27,1,0,0,1,1,1,2.597433887495006,11.849315068493151,49,356,0.5172165224090537,0.8869978104519538,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1426560931919627515,10248444,0.99,1.0,0.0,56,99,1,1,1.2944744138897102,103.83884725223037,4,1.0,1.0,2.0,270.0,2,365,1.0,3.0,365.0,365.0,2.4,365.0,1.0,23,49,74,336,0,0,0,79,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,1,56,42,14,0,0.0,1,1,1,1,1,1,1,1,27,1,0,0,1,1,1,2.7235802897333423,11.849315068493151,48,356,0.5728822663092847,0.9549716808910798,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1426599867114331921,10248444,0.99,1.0,0.0,56,99,1,1,1.2947012362474406,103.83942132339897,6,1.0,1.0,2.0,353.0,2,365,1.0,3.0,365.0,365.0,2.4,365.0,1.0,25,55,85,360,0,0,0,90,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,1,56,42,14,0,0.0,1,1,1,1,1,1,1,1,28,1,0,0,1,1,1,2.6785537027724176,11.849315068493151,49,249,0.5990242736315067,0.9182728143296844,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1426606297178971826,10248444,0.99,1.0,0.0,56,99,1,1,1.2948093355059958,103.83848853917142,4,1.0,1.0,1.0,310.0,2,365,1.0,3.0,365.0,365.0,2.4,365.0,1.0,24,54,84,359,0,0,0,89,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,1,56,42,14,0,0.0,1,1,1,1,1,1,1,1,27,1,0,0,1,1,1,2.776028123814138,11.849315068493151,50,249,0.5385899148672546,0.9045007726018581,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1426614939438407815,10248444,0.99,1.0,0.0,56,99,1,1,1.2965773809372632,103.8393172995307,4,1.0,1.0,1.0,260.0,2,365,1.0,3.0,365.0,365.0,2.4,365.0,1.0,27,57,87,362,0,0,0,92,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,1,56,42,14,0,0.0,1,1,1,1,1,1,1,1,27,1,0,0,1,1,1,2.792369005280273,11.849315068493151,49,249,0.4107592448503218,0.779768858113154,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1426635538811001368,10248444,0.99,1.0,0.0,56,99,1,1,1.29457,103.83833,3,1.0,1.0,1.0,246.0,2,365,1.0,3.0,365.0,365.0,2.4,365.0,1.0,23,53,83,358,3,3,1,88,0,18,4428.0,4.67,5.0,5.0,5.0,5.0,5.0,4.33,1,56,42,14,0,1.2,0,0,0,0,0,0,0,0,25,1,0,0,1,1,1,2.77972320882749,11.849315068493151,48,249,0.5170291624057458,0.9220474993263453,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1426641672195864918,10248444,0.99,1.0,0.0,56,99,1,1,1.296799974310553,103.84053090276292,3,1.0,1.0,1.0,181.0,2,365,1.0,3.0,365.0,365.0,2.4,365.0,1.0,22,52,82,357,3,3,1,87,0,18,3258.0,4.33,4.0,4.67,4.67,4.33,5.0,4.0,1,56,42,14,0,1.07,0,0,0,0,0,0,0,0,25,1,0,0,1,1,1,2.692078518175237,11.849315068493151,50,246,0.41735914247552147,0.6669327429363557,4.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1426652696166505695,46685310,0.97,1.0,0.0,69,94,1,1,1.29649,103.83946,6,1.0,1.0,2.0,340.0,2,365,1.0,3.0,365.0,365.0,2.4,365.0,1.0,24,54,84,359,0,0,0,89,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,1,69,54,15,0,0.0,1,1,1,1,1,1,1,1,27,1,0,0,1,1,1,2.773766456778224,9.95890410958904,50,356,0.42172540695549926,0.7810051155287736,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1426666558881980797,238891646,1.0,0.68,0.0,135,144,1,1,1.272568857130001,103.83245156555468,2,1.0,1.0,1.0,360.0,6,365,6.0,6.0,365.0,365.0,6.0,365.0,1.0,19,49,79,354,0,0,0,84,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,0,135,134,1,0,0.0,1,1,1,1,1,1,1,1,5,1,0,0,1,1,0,3.3633308772798616,6.67945205479452,27,195,1.1117235630190747,1.4557432816091278,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1426678158162327809,238891646,1.0,0.68,0.0,135,144,1,1,1.2731539785160264,103.83457348316148,2,1.0,1.0,1.0,425.0,6,365,6.0,6.0,365.0,365.0,6.0,365.0,1.0,23,53,83,358,0,0,0,88,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,0,135,134,1,0,0.0,1,1,1,1,1,1,1,1,6,1,0,0,1,1,0,3.119877077980048,6.67945205479452,25,196,0.9087444572162823,1.682549983632633,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1426711164922860265,46685310,0.97,1.0,0.0,69,94,1,1,1.2961201659864665,103.84002395554558,4,1.0,1.0,2.0,298.0,2,365,1.0,3.0,365.0,365.0,2.4,365.0,1.0,23,53,83,358,0,0,0,88,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,1,69,54,15,0,0.0,1,1,1,1,1,1,1,1,27,1,0,0,1,1,1,2.698819867514916,9.95890410958904,49,356,0.47244785918438925,0.7593721146580394,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1426716084446521737,46685310,0.97,1.0,0.0,69,94,1,1,1.2947802057824296,103.83978808455085,6,1.0,1.0,2.0,303.0,2,365,1.0,3.0,365.0,365.0,2.4,365.0,1.0,25,55,85,354,0,0,0,85,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,1,69,54,15,0,0.0,1,1,1,1,1,1,1,1,27,1,0,0,1,1,1,2.6468035614208483,9.95890410958904,50,249,0.5660339638009957,0.8843956579642205,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1426721534212908207,46685310,0.97,1.0,0.0,69,94,1,1,1.29646,103.83877,4,1.0,1.0,1.0,261.0,2,365,1.0,3.0,365.0,365.0,2.4,365.0,1.0,25,55,85,360,0,0,0,90,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,1,69,54,15,0,0.0,1,1,1,1,1,1,1,1,27,1,0,0,1,1,1,2.837638707869659,9.95890410958904,50,249,0.4244579717370816,0.7565802668821582,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1427058872148210776,46685310,0.97,1.0,0.0,69,94,1,1,1.2947754043777648,103.84002396111444,4,1.0,1.0,1.0,267.0,2,365,1.0,3.0,365.0,365.0,2.4,365.0,1.0,18,48,78,349,1,1,0,81,0,6,1602.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,1,69,54,15,0,0.37,0,0,0,0,0,0,0,0,27,1,0,0,1,1,1,2.6235453745595514,9.95890410958904,50,249,0.5425149190281291,0.867692179757768,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1427085518647834146,46685310,0.97,1.0,0.0,69,94,1,1,1.2947981409099234,103.83983930729946,3,1.0,1.0,1.0,255.0,2,365,1.0,3.0,365.0,365.0,2.4,365.0,1.0,24,54,84,359,0,0,0,89,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,1,69,54,15,0,0.0,1,1,1,1,1,1,1,1,25,1,0,0,1,1,1,2.6427594771717446,9.95890410958904,49,249,0.5618703221039045,0.8791398160326028,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1427097570520340078,46685310,0.97,1.0,0.0,69,94,1,1,1.294460338061453,103.84019591613097,3,1.0,1.0,1.0,249.0,2,365,1.0,3.0,365.0,365.0,2.4,365.0,1.0,23,53,83,358,0,0,0,88,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,1,69,54,15,0,0.0,1,1,1,1,1,1,1,1,25,1,0,0,1,1,1,2.5899964899423953,9.95890410958904,50,249,0.5096468566878641,0.8829853847050958,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1427103146004160543,46685310,0.97,1.0,0.0,69,94,1,1,1.2947422996558595,103.8405838904884,3,1.0,1.0,1.0,193.0,2,365,1.0,3.0,365.0,365.0,2.4,365.0,1.0,24,54,84,264,0,0,0,89,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,0,69,54,15,0,0.0,1,1,1,1,1,1,1,1,25,1,0,0,1,1,1,2.5673770226900916,9.95890410958904,49,246,0.4865407326109482,0.8319520485807487,4.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1427402123872945345,238891646,1.0,0.68,0.0,135,144,1,1,1.27402,103.83429,2,1.0,1.0,2.0,420.0,6,365,6.0,6.0,365.0,365.0,6.0,365.0,1.0,28,58,88,363,0,0,0,93,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,0,135,134,1,0,0.0,1,1,1,1,1,1,1,1,5,1,0,0,1,1,0,3.1156912723884225,6.67945205479452,22,241,0.8541383380266983,1.7161104671426364,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1428039791868741703,695009867,0.3,0.0,0.0,4,5,0,1,1.38293,103.83615,2,2.0,1.0,1.0,45.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,1.0,30,60,90,365,0,0,0,95,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,0,4,0,4,0,0.0,1,1,1,1,1,1,1,1,11,1,1,0,1,1,1,11.398752956717233,0.3835616438356164,48,519,0.2900388602574293,2.0359412162312975,1.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1429414387092626138,24496358,1.0,0.86,1.0,51,52,1,1,1.3174,103.84673,6,2.0,2.0,1.0,583.0,6,365,6.0,6.0,365.0,365.0,6.0,365.0,1.0,5,35,58,333,0,0,0,63,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,0,51,25,26,0,0.0,1,1,1,1,1,1,1,1,40,1,1,1,1,1,1,4.0871667058839,10.824657534246576,48,479,0.4675131477938661,1.8610717695595314,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1429429611284443054,697573716,0.97,1.0,0.0,4,4,1,1,1.3117299047648263,103.86109275133646,2,1.0,1.0,1.0,257.0,1,365,1.0,1.0,30.0,30.0,1.0,30.0,1.0,23,53,83,358,7,7,0,88,0,42,10794.0,4.43,4.0,4.43,5.0,4.86,4.43,4.14,1,4,0,4,0,1.75,0,0,0,0,0,0,0,0,15,1,0,0,1,0,0,3.1504442352552715,0.3424657534246575,49,527,0.3009390756630508,1.5385658145043333,4.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1429430926777806945,68059127,1.0,0.89,1.0,49,49,1,0,1.31866,103.84668,6,2.0,2.0,2.0,568.0,6,365,6.0,6.0,365.0,365.0,6.0,365.0,1.0,5,35,65,340,0,0,0,70,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,0,49,26,23,0,0.0,1,1,1,1,1,1,1,1,43,1,1,1,1,1,1,4.21915029523762,9.446575342465753,46,479,0.37402490778349556,2.0000056564559583,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1429580433081492080,50965838,0.88,0.68,1.0,18,18,1,1,1.3184258,103.8477196,6,2.0,2.0,3.0,585.0,6,365,6.0,6.0,365.0,365.0,6.0,365.0,1.0,6,36,59,319,0,0,0,59,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,0,18,18,0,0,0.0,1,1,1,1,1,1,1,1,44,1,1,1,1,1,1,4.15341049458098,9.808219178082192,45,297,0.4874250862721136,1.9880299450778964,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1429740332048906981,3034356,1.0,0.99,0.0,1,1,1,1,1.3144572863570154,103.93761302635188,1,1.0,1.0,1.0,83.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,1.0,30,60,90,365,0,0,0,95,0,0,0.0,4.75,4.8,4.73,4.93,4.93,4.86,4.6,0,1,0,1,0,0.0,1,1,1,1,1,1,1,1,11,1,1,0,0,1,1,9.221223486814237,13.191780821917808,27,393,0.5428040250659115,3.8904543449555473,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1430481507363441021,697573716,0.97,1.0,0.0,4,4,1,1,1.3109509,103.8617929,2,1.0,1.0,1.0,198.0,1,365,1.0,1.0,30.0,30.0,1.0,30.0,1.0,24,54,84,359,10,10,4,89,0,60,11880.0,4.4,4.3,4.5,4.8,4.8,4.4,4.2,1,4,0,4,0,2.48,0,0,0,0,0,0,0,0,14,1,0,0,1,0,0,3.065928472285742,0.3424657534246575,50,522,0.3300464934878275,1.495330530382884,4.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1430492482373707758,697573716,0.97,1.0,0.0,4,4,1,1,1.3109509,103.8617929,2,1.0,1.0,1.0,95.0,1,365,1.0,1.0,30.0,30.0,1.0,30.0,1.0,21,51,81,356,4,4,1,86,0,24,0.0,3.75,3.75,3.75,4.5,4.5,4.0,3.75,1,4,0,4,0,1.22,0,0,0,0,0,0,0,0,15,1,0,0,1,0,0,3.065928472285742,0.3424657534246575,47,522,0.3300464934878275,1.495330530382884,4.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1430501637577930327,697573716,0.97,1.0,0.0,4,4,1,1,1.3109509,103.8617929,2,1.0,1.0,1.0,95.0,1,365,1.0,1.0,30.0,30.0,1.0,30.0,1.0,14,40,70,345,1,1,1,75,0,6,0.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,1,4,0,4,0,1.0,0,0,0,0,0,0,0,0,14,1,0,0,1,0,0,3.065928472285742,0.3424657534246575,46,481,0.3300464934878275,1.495330530382884,4.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1430778817396297658,694002672,1.0,0.99,0.0,7,10,1,1,1.31176,103.8602,1,5.0,1.0,1.0,111.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,1.0,25,55,85,271,25,25,5,90,0,150,16650.0,4.84,4.92,4.8,4.88,4.88,4.88,4.88,1,7,0,7,0,6.2,0,0,0,0,0,0,0,0,7,1,0,0,1,0,0,3.1539779348412753,0.3972602739726027,46,527,0.37492472663946086,1.5036857111422253,4.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
